"ID_RSU";"LCZ_PRIMARY";"LCZ_UNIQUENESS_VALUE";"ID_RSU.1";"LCZ_PRIMARY.1";"LCZ_UNIQUENESS_VALUE.1";"area";"agree";"location"
822;"Bare rock paved";NA;266;"Sparsely Built";0.610508161791149;2302.61707077734;FALSE;"Redon"
831;"Low plants";NA;266;"Sparsely Built";0.610508161791149;0.70308758156898;FALSE;"Redon"
551;"Low plants";NA;266;"Sparsely Built";0.610508161791149;11.5113811939664;FALSE;"Redon"
653;"Open low";0.242483851659319;267;"Open low";0.629941844950683;6551.23157838712;TRUE;"Redon"
668;"Open low";0.301392971999253;267;"Open low";0.629941844950683;4633.29851617001;TRUE;"Redon"
674;"Open low";1;267;"Open low";0.629941844950683;16.6613451967364;TRUE;"Redon"
695;"Open low";0.665952915876931;267;"Open low";0.629941844950683;7037.44321526261;TRUE;"Redon"
541;"Large low";NA;267;"Open low";0.629941844950683;40.3820882246946;FALSE;"Redon"
548;"Large low";NA;267;"Open low";0.629941844950683;12.5919070728705;FALSE;"Redon"
578;"Large low";NA;267;"Open low";0.629941844950683;2.45859099365771;FALSE;"Redon"
652;"Bare rock paved";NA;267;"Open low";0.629941844950683;36.9746999639174;FALSE;"Redon"
659;"Bare rock paved";NA;267;"Open low";0.629941844950683;40.6806622627191;FALSE;"Redon"
678;"Bare rock paved";NA;267;"Open low";0.629941844950683;160.245820926735;FALSE;"Redon"
690;"Bare rock paved";NA;267;"Open low";0.629941844950683;331.938836909132;FALSE;"Redon"
730;"Bare rock paved";NA;267;"Open low";0.629941844950683;110.106282965513;FALSE;"Redon"
523;"Sparsely Built";0.826851968025596;268;"Sparsely Built";1;111.472138029474;TRUE;"Redon"
560;"Open mid";0.0098264733783637;268;"Sparsely Built";1;1.74684662108484;FALSE;"Redon"
639;"Sparsely Built";0.296923294776662;268;"Sparsely Built";1;13.3380872010021;TRUE;"Redon"
708;"Sparsely Built";1;268;"Sparsely Built";1;55573.9931062562;TRUE;"Redon"
714;"Sparsely Built";1;268;"Sparsely Built";1;29.7834424058674;TRUE;"Redon"
722;"Sparsely Built";0.586259777450432;268;"Sparsely Built";1;13325.3942090044;TRUE;"Redon"
735;"Sparsely Built";0.80381368670231;268;"Sparsely Built";1;21610.4071255932;TRUE;"Redon"
747;"Sparsely Built";0.450134993225058;268;"Sparsely Built";1;209.974485082785;TRUE;"Redon"
764;"Open low";0.810766741865;268;"Sparsely Built";1;8.60302526602754;FALSE;"Redon"
780;"Sparsely Built";0.0916939213556425;268;"Sparsely Built";1;5497.76713528167;TRUE;"Redon"
798;"Sparsely Built";1;268;"Sparsely Built";1;90.8865673576947;TRUE;"Redon"
703;"Bare rock paved";NA;268;"Sparsely Built";1;481.001606555888;FALSE;"Redon"
